id,cp,estado,municipio,localidad,estimlo_ft,time_zone
51206,55387,MEX,,,0,America/Mexico_City
51207,55388,MEX,,,0,America/Mexico_City
51208,55389,MEX,,,0,America/Mexico_City
51209,55390,MEX,33,5,0,America/Mexico_City
51210,55391,MEX,,,0,America/Mexico_City
51211,55392,MEX,,,0,America/Mexico_City
51212,55393,MEX,,,0,America/Mexico_City
51213,55394,MEX,,,0,America/Mexico_City
51214,55395,MEX,,,0,America/Mexico_City
51215,55396,MEX,,,0,America/Mexico_City
51216,55397,MEX,,,0,America/Mexico_City
51217,55398,MEX,,,0,America/Mexico_City
51218,55399,MEX,,,0,America/Mexico_City
51219,55400,MEX,33,5,0,America/Mexico_City
51220,55401,MEX,,,0,America/Mexico_City
51221,55402,MEX,,,0,America/Mexico_City
51222,55403,MEX,,,0,America/Mexico_City
51223,55404,MEX,33,5,0,America/Mexico_City
51224,55405,MEX,33,5,0,America/Mexico_City
51225,55406,MEX,,,0,America/Mexico_City
51226,55407,MEX,33,5,0,America/Mexico_City
51227,55408,MEX,,,0,America/Mexico_City
51228,55409,MEX,,,0,America/Mexico_City
51229,55410,MEX,33,5,0,America/Mexico_City
51230,55411,MEX,,,0,America/Mexico_City
51231,55412,MEX,,,0,America/Mexico_City
51232,55413,MEX,,,0,America/Mexico_City
51233,55414,MEX,33,5,0,America/Mexico_City
51234,55415,MEX,33,5,0,America/Mexico_City
51235,55416,MEX,33,5,0,America/Mexico_City
51236,55417,MEX,33,5,0,America/Mexico_City
51237,55418,MEX,33,5,0,America/Mexico_City
51238,55419,MEX,33,5,0,America/Mexico_City
51239,55420,MEX,33,5,0,America/Mexico_City
51240,55421,MEX,,,0,America/Mexico_City
51241,55422,MEX,,,0,America/Mexico_City
51242,55423,MEX,,,0,America/Mexico_City
51243,55424,MEX,,,0,America/Mexico_City
51244,55425,MEX,33,5,0,America/Mexico_City
51245,55426,MEX,,,0,America/Mexico_City
51246,55427,MEX,,,0,America/Mexico_City
51247,55428,MEX,,,0,America/Mexico_City
51248,55429,MEX,33,5,0,America/Mexico_City
51249,55430,MEX,33,5,0,America/Mexico_City
51250,55431,MEX,,,0,America/Mexico_City
51251,55432,MEX,,,0,America/Mexico_City
51252,55433,MEX,,,0,America/Mexico_City
51253,55434,MEX,,,0,America/Mexico_City
51254,55435,MEX,,,0,America/Mexico_City
51255,55436,MEX,,,0,America/Mexico_City
51256,55437,MEX,,,0,America/Mexico_City
51257,55438,MEX,,,0,America/Mexico_City
51258,55439,MEX,,,0,America/Mexico_City
51259,55440,MEX,,,0,America/Mexico_City
51260,55441,MEX,,,0,America/Mexico_City
51261,55442,MEX,,,0,America/Mexico_City
51262,55443,MEX,,,0,America/Mexico_City
51263,55444,MEX,,,0,America/Mexico_City
51264,55445,MEX,,,0,America/Mexico_City
51265,55446,MEX,,,0,America/Mexico_City
51266,55447,MEX,,,0,America/Mexico_City
51267,55448,MEX,,,0,America/Mexico_City
51268,55449,MEX,,,0,America/Mexico_City
51269,55450,MEX,33,5,0,America/Mexico_City
51270,55451,MEX,,,0,America/Mexico_City
51271,55452,MEX,,,0,America/Mexico_City
51272,55453,MEX,,,0,America/Mexico_City
51273,55454,MEX,,,0,America/Mexico_City
51274,55455,MEX,,,0,America/Mexico_City
51275,55456,MEX,,,0,America/Mexico_City
51276,55457,MEX,,,0,America/Mexico_City
51277,55458,MEX,33,5,0,America/Mexico_City
51278,55459,MEX,33,5,0,America/Mexico_City
51279,55460,MEX,,,0,America/Mexico_City
51280,55461,MEX,,,0,America/Mexico_City
51281,55462,MEX,,,0,America/Mexico_City
51282,55463,MEX,,,0,America/Mexico_City
51283,55464,MEX,,,0,America/Mexico_City
51284,55465,MEX,,,0,America/Mexico_City
51285,55466,MEX,,,0,America/Mexico_City
51286,55467,MEX,,,0,America/Mexico_City
51287,55468,MEX,,,0,America/Mexico_City
51288,55469,MEX,,,0,America/Mexico_City
51289,55470,MEX,,,0,America/Mexico_City
51290,55471,MEX,,,0,America/Mexico_City
51291,55472,MEX,,,0,America/Mexico_City
51292,55473,MEX,,,0,America/Mexico_City
51293,55474,MEX,,,0,America/Mexico_City
51294,55475,MEX,,,0,America/Mexico_City
51295,55476,MEX,,,0,America/Mexico_City
51296,55477,MEX,,,0,America/Mexico_City
51297,55478,MEX,,,0,America/Mexico_City
51298,55479,MEX,,,0,America/Mexico_City
51299,55480,MEX,,,0,America/Mexico_City
51300,55481,MEX,,,0,America/Mexico_City
51301,55482,MEX,,,0,America/Mexico_City
51302,55483,MEX,,,0,America/Mexico_City
51303,55484,MEX,,,0,America/Mexico_City
51304,55485,MEX,,,0,America/Mexico_City
51305,55486,MEX,,,0,America/Mexico_City
51306,55487,MEX,,,0,America/Mexico_City
51307,55488,MEX,,,0,America/Mexico_City
51308,55489,MEX,,,0,America/Mexico_City
51309,55490,MEX,33,5,0,America/Mexico_City
51310,55491,MEX,,,0,America/Mexico_City
51311,55492,MEX,,,0,America/Mexico_City
51312,55493,MEX,,,0,America/Mexico_City
51313,55494,MEX,,,0,America/Mexico_City
51314,55495,MEX,,,0,America/Mexico_City
51315,55496,MEX,,,0,America/Mexico_City
51316,55497,MEX,,,0,America/Mexico_City
51317,55498,MEX,33,5,0,America/Mexico_City
51318,55499,MEX,,,0,America/Mexico_City
51319,55500,MEX,33,5,0,America/Mexico_City
51320,55501,MEX,,,0,America/Mexico_City
51321,55502,MEX,,,0,America/Mexico_City
51322,55503,MEX,,,0,America/Mexico_City
51323,55504,MEX,,,0,America/Mexico_City
51324,55505,MEX,,,0,America/Mexico_City
51325,55506,MEX,33,5,0,America/Mexico_City
51326,55507,MEX,33,5,0,America/Mexico_City
51327,55508,MEX,33,5,0,America/Mexico_City
51328,55509,MEX,33,5,0,America/Mexico_City
51329,55510,MEX,33,5,0,America/Mexico_City
51330,55511,MEX,,,0,America/Mexico_City
51331,55512,MEX,,,0,America/Mexico_City
51332,55513,MEX,,,0,America/Mexico_City
51333,55514,MEX,,,0,America/Mexico_City
51334,55515,MEX,33,5,0,America/Mexico_City
51335,55516,MEX,33,5,0,America/Mexico_City
51336,55517,MEX,33,5,0,America/Mexico_City
51337,55518,MEX,33,5,0,America/Mexico_City
51338,55519,MEX,33,5,0,America/Mexico_City
51339,55520,MEX,33,5,0,America/Mexico_City
51340,55521,MEX,,,0,America/Mexico_City
51341,55522,MEX,,,0,America/Mexico_City
51342,55523,MEX,,,0,America/Mexico_City
51343,55524,MEX,,,0,America/Mexico_City
51344,55525,MEX,,,0,America/Mexico_City
51345,55526,MEX,,,0,America/Mexico_City
51346,55527,MEX,,,0,America/Mexico_City
51347,55528,MEX,,,0,America/Mexico_City
51348,55529,MEX,,,0,America/Mexico_City
51349,55530,MEX,33,5,0,America/Mexico_City
51350,55531,MEX,,,0,America/Mexico_City
51351,55532,MEX,,,0,America/Mexico_City
51352,55533,MEX,,,0,America/Mexico_City
51353,55534,MEX,,,0,America/Mexico_City
51354,55535,MEX,,,0,America/Mexico_City
51355,55536,MEX,,,0,America/Mexico_City
51356,55537,MEX,,,0,America/Mexico_City
51357,55538,MEX,,,0,America/Mexico_City
51358,55539,MEX,,,0,America/Mexico_City
51359,55540,MEX,33,5,0,America/Mexico_City
51360,55541,MEX,,,0,America/Mexico_City
51361,55542,MEX,,,0,America/Mexico_City
51362,55543,MEX,,,0,America/Mexico_City
51363,55544,MEX,,,0,America/Mexico_City
51364,55545,MEX,,,0,America/Mexico_City
51365,55546,MEX,,,0,America/Mexico_City
51366,55547,MEX,33,5,0,America/Mexico_City
51367,55548,MEX,33,5,0,America/Mexico_City
51368,55549,MEX,33,5,0,America/Mexico_City
51369,55550,MEX,,,0,America/Mexico_City
51370,55551,MEX,,,0,America/Mexico_City
51371,55552,MEX,,,0,America/Mexico_City
51372,55553,MEX,,,0,America/Mexico_City
51373,55554,MEX,,,0,America/Mexico_City
51374,55555,MEX,,,0,America/Mexico_City
51375,55556,MEX,,,0,America/Mexico_City
51376,55557,MEX,,,0,America/Mexico_City
51377,55558,MEX,,,0,America/Mexico_City
51378,55559,MEX,,,0,America/Mexico_City
51379,55560,MEX,,,0,America/Mexico_City
51380,55561,MEX,,,0,America/Mexico_City
51381,55562,MEX,,,0,America/Mexico_City
51382,55563,MEX,,,0,America/Mexico_City
51383,55564,MEX,,,0,America/Mexico_City
51384,55565,MEX,,,0,America/Mexico_City
51385,55566,MEX,,,0,America/Mexico_City
51386,55567,MEX,,,0,America/Mexico_City
51387,55568,MEX,,,0,America/Mexico_City
51388,55569,MEX,,,0,America/Mexico_City
51389,55570,MEX,,,0,America/Mexico_City
51390,55571,MEX,,,0,America/Mexico_City
51391,55572,MEX,,,0,America/Mexico_City
51392,55573,MEX,,,0,America/Mexico_City
51393,55574,MEX,,,0,America/Mexico_City
51394,55575,MEX,,,0,America/Mexico_City
51395,55576,MEX,,,0,America/Mexico_City
51396,55577,MEX,,,0,America/Mexico_City
51397,55578,MEX,,,0,America/Mexico_City
51398,55579,MEX,,,0,America/Mexico_City
51399,55580,MEX,,,0,America/Mexico_City
51400,55581,MEX,,,0,America/Mexico_City
51401,55582,MEX,,,0,America/Mexico_City
51402,55583,MEX,,,0,America/Mexico_City
51403,55584,MEX,,,0,America/Mexico_City
51404,55585,MEX,,,0,America/Mexico_City
51405,55586,MEX,,,0,America/Mexico_City
51406,55587,MEX,,,0,America/Mexico_City
51407,55588,MEX,,,0,America/Mexico_City
51408,55589,MEX,,,0,America/Mexico_City
51409,55590,MEX,,,0,America/Mexico_City
51410,55591,MEX,,,0,America/Mexico_City
51411,55592,MEX,,,0,America/Mexico_City
51412,55593,MEX,,,0,America/Mexico_City
51413,55594,MEX,,,0,America/Mexico_City
51414,55595,MEX,,,0,America/Mexico_City
51415,55596,MEX,,,0,America/Mexico_City
51416,55597,MEX,,,0,America/Mexico_City
51417,55598,MEX,,,0,America/Mexico_City
51418,55599,MEX,,,0,America/Mexico_City
51419,55600,MEX,120,41,0,America/Mexico_City
51420,55601,MEX,,,0,America/Mexico_City
51421,55602,MEX,,,0,America/Mexico_City
51422,55603,MEX,120,41,0,America/Mexico_City
51423,55604,MEX,120,41,0,America/Mexico_City
51424,55605,MEX,120,41,0,America/Mexico_City
51425,55606,MEX,120,41,0,America/Mexico_City
51426,55607,MEX,120,41,0,America/Mexico_City
51427,55608,MEX,,,0,America/Mexico_City
51428,55609,MEX,120,41,0,America/Mexico_City
51429,55610,MEX,120,41,0,America/Mexico_City
51430,55611,MEX,,,0,America/Mexico_City
51431,55612,MEX,,,0,America/Mexico_City
51432,55613,MEX,120,41,0,America/Mexico_City
51433,55614,MEX,120,41,0,America/Mexico_City
51434,55615,MEX,120,41,0,America/Mexico_City
51435,55616,MEX,120,41,0,America/Mexico_City
51436,55617,MEX,,,0,America/Mexico_City
51437,55618,MEX,,,0,America/Mexico_City
51438,55619,MEX,120,41,0,America/Mexico_City
51439,55620,MEX,120,41,0,America/Mexico_City
51440,55621,MEX,,,0,America/Mexico_City
51441,55622,MEX,,,0,America/Mexico_City
51442,55623,MEX,,,0,America/Mexico_City
51443,55624,MEX,,,0,America/Mexico_City
51444,55625,MEX,,,0,America/Mexico_City
51445,55626,MEX,,,0,America/Mexico_City
51446,55627,MEX,,,0,America/Mexico_City
51447,55628,MEX,120,41,0,America/Mexico_City
51448,55629,MEX,120,41,0,America/Mexico_City
51449,55630,MEX,120,41,0,America/Mexico_City
51450,55631,MEX,,,0,America/Mexico_City
51451,55632,MEX,,,0,America/Mexico_City
51452,55633,MEX,,,0,America/Mexico_City
51453,55634,MEX,120,41,0,America/Mexico_City
51454,55635,MEX,120,41,0,America/Mexico_City
51455,55636,MEX,120,41,0,America/Mexico_City
51456,55637,MEX,120,41,0,America/Mexico_City
51457,55638,MEX,,,0,America/Mexico_City
51458,55639,MEX,,,0,America/Mexico_City
51459,55640,MEX,120,41,0,America/Mexico_City
51460,55641,MEX,,,0,America/Mexico_City
51461,55642,MEX,,,0,America/Mexico_City
51462,55643,MEX,120,,0,America/Mexico_City
51463,55644,MEX,120,,0,America/Mexico_City
51464,55645,MEX,120,41,0,America/Mexico_City
51465,55646,MEX,120,,0,America/Mexico_City
51466,55647,MEX,,,0,America/Mexico_City
51467,55648,MEX,,,0,America/Mexico_City
51468,55649,MEX,,,0,America/Mexico_City
51469,55650,MEX,96,30,0,America/Mexico_City
51470,55651,MEX,,,0,America/Mexico_City
51471,55652,MEX,,,0,America/Mexico_City
51472,55653,MEX,96,,0,America/Mexico_City
51473,55654,MEX,96,30,0,America/Mexico_City
51474,55655,MEX,96,30,0,America/Mexico_City
51475,55656,MEX,96,30,0,America/Mexico_City
51476,55657,MEX,96,30,0,America/Mexico_City
51477,55658,MEX,,,0,America/Mexico_City
51478,55659,MEX,,,0,America/Mexico_City
51479,55660,MEX,10,,0,America/Mexico_City
51480,55661,MEX,,,0,America/Mexico_City
51481,55662,MEX,,,0,America/Mexico_City
51482,55663,MEX,10,,0,America/Mexico_City
51483,55664,MEX,10,,0,America/Mexico_City
51484,55665,MEX,10,,0,America/Mexico_City
51485,55666,MEX,10,,0,America/Mexico_City
51486,55667,MEX,10,,0,America/Mexico_City
51487,55668,MEX,,,0,America/Mexico_City
51488,55669,MEX,,,0,America/Mexico_City
51489,55670,MEX,36,,0,America/Mexico_City
51490,55671,MEX,,,0,America/Mexico_City
51491,55672,MEX,,,0,America/Mexico_City
51492,55673,MEX,36,,0,America/Mexico_City
51493,55674,MEX,,,0,America/Mexico_City
51494,55675,MEX,,,0,America/Mexico_City
51495,55676,MEX,36,,0,America/Mexico_City
51496,55677,MEX,,,0,America/Mexico_City
51497,55678,MEX,,,0,America/Mexico_City
51498,55679,MEX,36,,0,America/Mexico_City
51499,55680,MEX,36,,0,America/Mexico_City
51500,55681,MEX,,,0,America/Mexico_City
51501,55682,MEX,,,0,America/Mexico_City
51502,55683,MEX,36,,0,America/Mexico_City
51503,55684,MEX,36,,0,America/Mexico_City
51504,55685,MEX,36,,0,America/Mexico_City
51505,55686,MEX,,,0,America/Mexico_City
51506,55687,MEX,,,0,America/Mexico_City
51507,55688,MEX,,,0,America/Mexico_City
51508,55689,MEX,36,,0,America/Mexico_City
51509,55690,MEX,36,,0,America/Mexico_City
51510,55691,MEX,,,0,America/Mexico_City
51511,55692,MEX,,,0,America/Mexico_City
51512,55693,MEX,,,0,America/Mexico_City
51513,55694,MEX,36,,0,America/Mexico_City
51514,55695,MEX,,,0,America/Mexico_City
51515,55696,MEX,,,0,America/Mexico_City
51516,55697,MEX,36,,0,America/Mexico_City
51517,55698,MEX,,,0,America/Mexico_City
51518,55699,MEX,,,0,America/Mexico_City
51519,55700,MEX,20,3,0,America/Mexico_City
51520,55701,MEX,,,0,America/Mexico_City
51521,55702,MEX,,,0,America/Mexico_City
51522,55703,MEX,,,0,America/Mexico_City
51523,55704,MEX,,,0,America/Mexico_City
51524,55705,MEX,20,3,0,America/Mexico_City
51525,55706,MEX,,,0,America/Mexico_City
51526,55707,MEX,20,3,0,America/Mexico_City
51527,55708,MEX,20,3,0,America/Mexico_City
51528,55709,MEX,20,3,0,America/Mexico_City
51529,55710,MEX,20,3,0,America/Mexico_City
51530,55711,MEX,,,0,America/Mexico_City
51531,55712,MEX,20,3,0,America/Mexico_City
51532,55713,MEX,20,3,0,America/Mexico_City
51533,55714,MEX,20,3,0,America/Mexico_City
51534,55715,MEX,20,3,0,America/Mexico_City
51535,55716,MEX,20,3,0,America/Mexico_City
51536,55717,MEX,20,3,0,America/Mexico_City
51537,55718,MEX,20,3,0,America/Mexico_City
51538,55719,MEX,20,3,0,America/Mexico_City
51539,55720,MEX,20,3,0,America/Mexico_City
51540,55721,MEX,,,0,America/Mexico_City
51541,55722,MEX,,,0,America/Mexico_City
51542,55723,MEX,,,0,America/Mexico_City
51543,55724,MEX,,,0,America/Mexico_City
51544,55725,MEX,,,0,America/Mexico_City
51545,55726,MEX,20,3,0,America/Mexico_City
51546,55727,MEX,,,0,America/Mexico_City
51547,55728,MEX,20,3,0,America/Mexico_City
51548,55729,MEX,20,3,0,America/Mexico_City
51549,55730,MEX,20,3,0,America/Mexico_City
51550,55731,MEX,,,0,America/Mexico_City
51551,55732,MEX,,,0,America/Mexico_City
51552,55733,MEX,,,0,America/Mexico_City
51553,55734,MEX,,,0,America/Mexico_City
51554,55735,MEX,,,0,America/Mexico_City
51555,55736,MEX,20,3,0,America/Mexico_City
51556,55737,MEX,20,3,0,America/Mexico_City
51557,55738,MEX,20,3,0,America/Mexico_City
51558,55739,MEX,20,3,0,America/Mexico_City
51559,55740,MEX,81,12,0,America/Mexico_City
51560,55741,MEX,,,0,America/Mexico_City
51561,55742,MEX,,,0,America/Mexico_City
51562,55743,MEX,81,12,0,America/Mexico_City
51563,55744,MEX,81,12,0,America/Mexico_City
51564,55745,MEX,81,12,0,America/Mexico_City
51565,55746,MEX,81,12,0,America/Mexico_City
51566,55747,MEX,81,12,0,America/Mexico_City
51567,55748,MEX,81,12,0,America/Mexico_City
51568,55749,MEX,81,12,0,America/Mexico_City
51569,55750,MEX,81,12,0,America/Mexico_City
51570,55751,MEX,,,0,America/Mexico_City
51571,55752,MEX,81,12,0,America/Mexico_City
51572,55753,MEX,,,0,America/Mexico_City
51573,55754,MEX,81,12,0,America/Mexico_City
51574,55755,MEX,81,12,0,America/Mexico_City
51575,55756,MEX,,,0,America/Mexico_City
51576,55757,MEX,81,12,0,America/Mexico_City
51577,55758,MEX,81,12,0,America/Mexico_City
51578,55759,MEX,,,0,America/Mexico_City
51579,55760,MEX,81,12,0,America/Mexico_City
51580,55761,MEX,,,0,America/Mexico_City
51581,55762,MEX,,,0,America/Mexico_City
51582,55763,MEX,81,12,0,America/Mexico_City
51583,55764,MEX,81,12,0,America/Mexico_City
51584,55765,MEX,81,12,0,America/Mexico_City
51585,55766,MEX,81,12,0,America/Mexico_City
51586,55767,MEX,81,12,0,America/Mexico_City
51587,55768,MEX,81,12,0,America/Mexico_City
51588,55769,MEX,81,12,0,America/Mexico_City
51589,55770,MEX,81,12,0,America/Mexico_City
51590,55771,MEX,,,0,America/Mexico_City
51591,55772,MEX,,,0,America/Mexico_City
51592,55773,MEX,81,12,0,America/Mexico_City
51593,55774,MEX,,,0,America/Mexico_City
51594,55775,MEX,,,0,America/Mexico_City
51595,55776,MEX,81,12,0,America/Mexico_City
51596,55777,MEX,,,0,America/Mexico_City
51597,55778,MEX,81,12,0,America/Mexico_City
51598,55779,MEX,,,0,America/Mexico_City
51599,55780,MEX,44,,0,America/Mexico_City
51600,55781,MEX,,,0,America/Mexico_City
51601,55782,MEX,,,0,America/Mexico_City
51602,55783,MEX,44,,0,America/Mexico_City
51603,55784,MEX,44,,0,America/Mexico_City
51604,55785,MEX,125,,0,America/Mexico_City
51605,55786,MEX,125,,0,America/Mexico_City
51606,55787,MEX,,,0,America/Mexico_City
51607,55788,MEX,,,0,America/Mexico_City
51608,55789,MEX,,,0,America/Mexico_City
51609,55790,MEX,59,,0,America/Mexico_City
51610,55791,MEX,,,0,America/Mexico_City
51611,55792,MEX,,,0,America/Mexico_City
51612,55793,MEX,59,,0,America/Mexico_City
51613,55794,MEX,59,,0,America/Mexico_City
51614,55795,MEX,59,,0,America/Mexico_City
51615,55796,MEX,59,,0,America/Mexico_City
51616,55797,MEX,59,,0,America/Mexico_City
51617,55798,MEX,,,0,America/Mexico_City
51618,55799,MEX,59,,0,America/Mexico_City
51619,55800,MEX,92,,0,America/Mexico_City
51620,55801,MEX,,,0,America/Mexico_City
51621,55802,MEX,,,0,America/Mexico_City
51622,55803,MEX,92,,0,America/Mexico_City
51623,55804,MEX,92,,0,America/Mexico_City
51624,55805,MEX,92,,0,America/Mexico_City
51625,55806,MEX,92,,0,America/Mexico_City
51626,55807,MEX,92,,0,America/Mexico_City
51627,55808,MEX,,,0,America/Mexico_City
51628,55809,MEX,,,0,America/Mexico_City
51629,55810,MEX,92,,0,America/Mexico_City
51630,55811,MEX,,,0,America/Mexico_City
51631,55812,MEX,,,0,America/Mexico_City
51632,55813,MEX,,,0,America/Mexico_City
51633,55814,MEX,,,0,America/Mexico_City
51634,55815,MEX,,,0,America/Mexico_City
51635,55816,MEX,92,,0,America/Mexico_City
51636,55817,MEX,92,,0,America/Mexico_City
51637,55818,MEX,,,0,America/Mexico_City
51638,55819,MEX,,,0,America/Mexico_City
51639,55820,MEX,92,,0,America/Mexico_City
51640,55821,MEX,,,0,America/Mexico_City
51641,55822,MEX,,,0,America/Mexico_City
51642,55823,MEX,92,,0,America/Mexico_City
51643,55824,MEX,92,,0,America/Mexico_City
51644,55825,MEX,92,,0,America/Mexico_City
51645,55826,MEX,92,,0,America/Mexico_City
51646,55827,MEX,,,0,America/Mexico_City
51647,55828,MEX,,,0,America/Mexico_City
51648,55829,MEX,92,,0,America/Mexico_City
51649,55830,MEX,92,,0,America/Mexico_City
51650,55831,MEX,,,0,America/Mexico_City
51651,55832,MEX,,,0,America/Mexico_City
51652,55833,MEX,92,,0,America/Mexico_City
51653,55834,MEX,92,,0,America/Mexico_City
51654,55835,MEX,92,,0,America/Mexico_City
51655,55836,MEX,92,,0,America/Mexico_City
51656,55837,MEX,92,,0,America/Mexico_City
51657,55838,MEX,92,,0,America/Mexico_City
51658,55839,MEX,,,0,America/Mexico_City
51659,55840,MEX,92,,0,America/Mexico_City
51660,55841,MEX,,,0,America/Mexico_City
51661,55842,MEX,,,0,America/Mexico_City
51662,55843,MEX,92,,0,America/Mexico_City
51663,55844,MEX,92,,0,America/Mexico_City
51664,55845,MEX,92,,0,America/Mexico_City
51665,55846,MEX,92,,0,America/Mexico_City
51666,55847,MEX,92,,0,America/Mexico_City
51667,55848,MEX,,,0,America/Mexico_City
51668,55849,MEX,,,0,America/Mexico_City
51669,55850,MEX,75,,0,America/Mexico_City
51670,55851,MEX,,,0,America/Mexico_City
51671,55852,MEX,75,,0,America/Mexico_City
51672,55853,MEX,75,,0,America/Mexico_City
51673,55854,MEX,75,,0,America/Mexico_City
51674,55855,MEX,75,,0,America/Mexico_City
51675,55856,MEX,75,,0,America/Mexico_City
51676,55857,MEX,,,0,America/Mexico_City
51677,55858,MEX,,,0,America/Mexico_City
51678,55859,MEX,75,,0,America/Mexico_City
51679,55860,MEX,,,0,America/Mexico_City
51680,55861,MEX,,,0,America/Mexico_City
51681,55862,MEX,,,0,America/Mexico_City
51682,55863,MEX,,,0,America/Mexico_City
51683,55864,MEX,,,0,America/Mexico_City
51684,55865,MEX,,,0,America/Mexico_City
51685,55866,MEX,,,0,America/Mexico_City
51686,55867,MEX,,,0,America/Mexico_City
51687,55868,MEX,,,0,America/Mexico_City
51688,55869,MEX,,,0,America/Mexico_City
51689,55870,MEX,2,,0,America/Mexico_City
51690,55871,MEX,,,0,America/Mexico_City
51691,55872,MEX,,,0,America/Mexico_City
51692,55873,MEX,2,,0,America/Mexico_City
51693,55874,MEX,2,,0,America/Mexico_City
51694,55875,MEX,2,,0,America/Mexico_City
51695,55876,MEX,2,,0,America/Mexico_City
51696,55877,MEX,2,,0,America/Mexico_City
51697,55878,MEX,2,,0,America/Mexico_City
51698,55879,MEX,,,0,America/Mexico_City
51699,55880,MEX,2,,0,America/Mexico_City
51700,55881,MEX,,,0,America/Mexico_City
51701,55882,MEX,2,,0,America/Mexico_City
51702,55883,MEX,2,,0,America/Mexico_City
51703,55884,MEX,2,,0,America/Mexico_City
51704,55885,MEX,2,,0,America/Mexico_City
51705,55886,MEX,2,,0,America/Mexico_City
51706,55887,MEX,2,,0,America/Mexico_City
51707,55888,MEX,2,,0,America/Mexico_City
51708,55889,MEX,,,0,America/Mexico_City
